video_id,platform,creator_id,category,duration_seconds,upload_date,views,impressions,ctr,likes,comments,shares,avg_watch_time_seconds,completion_rate,followers_at_upload,engagement_rate,tags_count,audio_popular,caption_length,contains_hashtags,is_trending
vid_00189,TikTok,creator_0303,News,41,2024-01-03,347,38988,0.0089,2,0,1,5.4,0.132,0,0.0001,2,False,97,False,False
vid_00190,Facebook Reels,creator_1107,Fitness,35,2024-05-15,6212,203672,0.0305,7,2,0,1.9,0.054,20525,0.0,1,True,76,False,False
vid_00191,TikTok,creator_0734,Beauty,32,2025-04-02,1576,117611,0.0134,10,1,0,26.3,0.822,3323,0.0001,1,False,5,True,False
vid_00192,TikTok,creator_0863,Music,45,2024-03-29,1758,84114,0.0209,15,2,1,23.9,0.531,3140,0.0002,4,False,53,True,False
vid_00193,YouTube Shorts,creator_1052,News,29,2024-03-25,6094,628247,0.0097,28,4,1,16.8,0.579,13613,0.0001,2,False,5,True,False
vid_00194,Instagram,creator_1068,Fitness,17,2024-12-21,602,43623,0.0138,7,2,0,8.1,0.476,1492,0.0002,2,False,87,True,False
vid_00195,Facebook Reels,creator_0823,Gaming,27,2025-06-16,658,51007,0.0129,2,0,0,4.7,0.174,297,0.0,1,True,133,True,False
vid_00196,TikTok,creator_0166,Cooking,33,2025-04-17,2139,85560,0.025,47,1,1,16.0,0.485,3924,0.0006,1,False,41,True,False
vid_00197,Instagram,creator_1199,Music,33,2025-07-07,1076,66012,0.0163,10,2,0,12.7,0.385,1948,0.0002,1,False,76,False,False
vid_00198,Instagram,creator_0930,Music,31,2025-04-15,1677,48608,0.0345,13,0,1,8.5,0.274,1447,0.0003,3,False,102,False,False
vid_00199,TikTok,creator_1130,Beauty,24,2024-11-30,454,21619,0.021,2,1,1,5.5,0.229,3673,0.0002,2,False,29,True,False
vid_00200,TikTok,creator_0929,Gaming,23,2024-11-19,1000,38167,0.0262,3,1,0,6.8,0.296,1635,0.0001,5,False,39,True,False
vid_00201,TikTok,creator_0523,Cooking,16,2024-04-28,695,62053,0.0112,2,0,0,5.8,0.362,767,0.0,2,False,114,True,False
vid_00202,TikTok,creator_0175,Education,11,2024-12-01,800,42553,0.0188,8,1,0,1.9,0.173,248,0.0002,1,True,49,True,False
vid_00203,YouTube Shorts,creator_1140,Entertainment,35,2025-03-31,445,20506,0.0217,5,0,1,10.4,0.297,1062,0.0003,3,False,5,True,False
vid_00204,Instagram,creator_0842,Cooking,24,2025-05-31,105,21000,0.005,0,0,0,9.6,0.4,2943,0.0,2,False,28,True,False
vid_00205,Snapchat,creator_0106,Fitness,22,2025-04-11,255,18345,0.0139,1,1,0,15.6,0.709,4837,0.0001,3,False,13,True,False
vid_00206,Instagram,creator_0317,DIY,17,2024-06-23,4610,365873,0.0126,46,2,2,1.7,0.1,7009,0.0001,3,False,98,True,False
vid_00207,Instagram,creator_0236,Fitness,24,2025-03-21,414,35689,0.0116,1,1,0,12.7,0.529,2225,0.0001,0,False,5,True,False
vid_00208,Instagram,creator_1141,Entertainment,46,2025-04-18,309,6450,0.0479,0,2,1,14.1,0.307,679,0.0005,1,False,139,False,False
vid_00209,TikTok,creator_0370,Fitness,45,2025-06-29,842,47039,0.0179,6,0,1,18.1,0.402,564,0.0001,0,False,12,False,False
vid_00210,TikTok,creator_0372,Comedy,22,2025-03-15,5693,132395,0.043,46,5,1,4.9,0.223,5945,0.0004,2,False,53,True,False
vid_00211,YouTube Shorts,creator_0063,Education,12,2025-08-02,2387,139590,0.0171,7,1,0,2.1,0.175,587,0.0001,0,False,45,True,False
vid_00212,Instagram,creator_0323,Cooking,29,2024-08-30,634,20451,0.031,4,1,0,10.6,0.366,3196,0.0002,1,False,62,True,False
vid_00213,Instagram,creator_0174,Entertainment,39,2024-04-30,299,6139,0.0487,4,0,0,12.0,0.308,0,0.0007,4,False,32,True,False
vid_00214,Instagram,creator_0558,DIY,29,2025-05-29,705,46078,0.0153,2,1,1,9.6,0.331,1420,0.0001,1,False,32,True,False
vid_00215,TikTok,creator_0442,Music,34,2024-03-29,5377,264876,0.0203,26,2,1,7.3,0.215,15958,0.0001,2,False,42,True,False
vid_00216,Instagram,creator_0997,Music,28,2025-06-02,121,4898,0.0247,2,1,1,14.7,0.525,0,0.0008,3,False,126,True,False
vid_00217,Facebook Reels,creator_0113,Entertainment,28,2024-06-07,2806,111792,0.0251,22,3,0,7.8,0.279,5401,0.0002,1,False,99,True,False
vid_00218,TikTok,creator_0524,Fitness,10,2024-09-11,2806,55564,0.0505,55,2,0,1.0,0.1,1452,0.001,2,True,33,True,False
vid_00219,TikTok,creator_0265,Gaming,22,2025-02-17,243,11408,0.0213,0,0,0,2.8,0.127,2835,0.0,2,False,67,True,False
vid_00220,YouTube Shorts,creator_0726,Education,48,2024-11-04,38,2289,0.0166,0,0,0,6.3,0.131,1393,0.0,2,False,123,True,False
vid_00221,TikTok,creator_0160,Cooking,32,2025-03-23,1112,35414,0.0314,14,0,0,19.4,0.606,184,0.0004,5,False,69,True,False
vid_00222,Instagram,creator_0593,Education,34,2024-11-10,517,7503,0.0689,12,2,0,27.5,0.809,637,0.0019,2,True,46,True,False
vid_00223,YouTube Shorts,creator_0943,Cooking,32,2024-03-09,1349,69896,0.0193,17,2,0,15.7,0.491,0,0.0003,5,False,95,True,False
vid_00224,TikTok,creator_0821,Music,7,2024-03-02,1563,144722,0.0108,19,0,0,5.5,0.786,2776,0.0001,0,False,29,True,False
vid_00225,TikTok,creator_0683,Comedy,25,2024-02-29,5687,334529,0.017,20,3,1,2.8,0.112,13052,0.0001,0,False,49,True,False
vid_00226,Instagram,creator_0716,Cooking,24,2025-07-18,3303,146800,0.0225,48,0,3,5.6,0.233,1945,0.0003,1,False,37,True,False
vid_00227,TikTok,creator_0211,Comedy,30,2024-07-17,5734,139853,0.041,10,1,1,15.5,0.517,10002,0.0001,0,False,91,True,False
vid_00228,YouTube Shorts,creator_0155,Comedy,34,2025-05-02,489,51473,0.0095,10,1,0,13.1,0.385,866,0.0002,3,False,23,True,False
vid_00229,YouTube Shorts,creator_0920,News,42,2025-05-14,396,32195,0.0123,2,2,0,10.2,0.243,304,0.0001,3,False,29,True,False
vid_00230,YouTube Shorts,creator_0648,Comedy,33,2024-12-07,284,5451,0.0521,1,1,1,5.0,0.152,1690,0.0006,3,True,49,True,False
vid_00231,TikTok,creator_0563,News,21,2024-02-13,2481,88291,0.0281,23,1,0,3.3,0.157,5425,0.0003,1,False,71,True,False
vid_00232,Instagram,creator_0078,Entertainment,21,2024-10-13,273,13062,0.0209,2,0,0,7.5,0.357,0,0.0002,3,False,86,True,False
vid_00233,YouTube Shorts,creator_0185,News,18,2025-04-06,4706,136405,0.0345,19,4,1,3.1,0.172,7699,0.0002,1,False,109,True,False
vid_00234,Instagram,creator_0085,DIY,9,2025-03-20,770,70000,0.011,7,0,0,3.4,0.378,212,0.0001,1,False,52,True,False
vid_00235,Instagram,creator_0309,Entertainment,22,2024-12-15,677,22718,0.0298,15,0,0,17.4,0.791,126,0.0007,5,True,61,False,False
vid_00236,TikTok,creator_0173,Music,8,2025-05-16,257,15766,0.0163,0,1,0,7.3,0.912,0,0.0001,6,False,57,True,False
vid_00237,TikTok,creator_0900,Music,19,2025-02-10,2596,52128,0.0498,6,2,0,2.9,0.153,866,0.0002,4,False,5,True,False
vid_00238,Snapchat,creator_0794,Gaming,35,2024-09-19,103,3344,0.0308,0,0,1,16.3,0.466,601,0.0003,2,False,48,True,False
vid_00239,Instagram,creator_0686,Education,21,2024-09-13,46,3865,0.0119,0,0,0,6.6,0.314,0,0.0,4,True,91,True,False
vid_00240,TikTok,creator_0308,Cooking,18,2024-03-04,398,39800,0.01,2,1,1,4.3,0.239,0,0.0001,2,False,25,True,False
vid_00241,TikTok,creator_0803,Comedy,5,2025-04-07,1059,42874,0.0247,3,1,0,2.0,0.4,3457,0.0001,3,False,61,True,False
vid_00242,Instagram,creator_0673,Comedy,20,2025-06-04,5622,308901,0.0182,8,5,1,15.4,0.77,9271,0.0,3,False,28,False,False
vid_00243,Facebook Reels,creator_1079,Education,20,2025-05-16,1309,50346,0.026,0,0,0,6.5,0.325,2274,0.0,5,False,55,True,False
vid_00244,TikTok,creator_0633,Comedy,14,2024-06-15,622,124400,0.005,2,1,1,5.9,0.421,2642,0.0,2,False,58,True,False
vid_00245,TikTok,creator_0282,Comedy,18,2024-02-29,3623,166958,0.0217,13,1,1,2.6,0.144,13995,0.0001,3,False,141,False,False
vid_00246,Instagram,creator_1106,Music,9,2024-01-30,4998,248656,0.0201,22,3,2,5.4,0.6,2063,0.0001,0,False,43,False,False
vid_00247,Instagram,creator_0772,Comedy,35,2024-05-06,1272,72272,0.0176,16,2,0,19.0,0.543,386,0.0002,2,False,41,True,False
vid_00248,Instagram,creator_0340,DIY,45,2024-02-03,218,4257,0.0512,6,1,1,18.3,0.407,0,0.0019,1,False,5,True,False
vid_00249,TikTok,creator_0910,News,27,2024-08-09,1075,215000,0.005,6,1,0,4.7,0.174,2622,0.0,4,False,41,False,False
vid_00250,TikTok,creator_0490,Fitness,14,2024-12-30,1183,142530,0.0083,8,3,1,1.3,0.093,2200,0.0001,0,False,47,True,False
vid_00251,Instagram,creator_1169,DIY,23,2024-12-24,2923,146884,0.0199,4,1,0,12.8,0.557,347,0.0,3,False,34,True,False
vid_00252,Instagram,creator_0858,Comedy,25,2024-06-04,81,4475,0.0181,0,1,0,3.1,0.124,0,0.0002,1,False,183,True,False
vid_00253,TikTok,creator_0985,Cooking,27,2025-03-06,1319,94214,0.014,6,1,1,14.1,0.522,3326,0.0001,1,False,64,True,False
vid_00254,Instagram,creator_0256,Fitness,21,2024-03-06,2987,597400,0.005,21,0,2,6.0,0.286,3170,0.0,4,False,5,True,False
vid_00255,Snapchat,creator_0302,Gaming,25,2024-03-12,81,5159,0.0157,0,0,2,10.7,0.428,0,0.0004,1,False,71,True,False
vid_00256,Instagram,creator_0716,Entertainment,31,2024-11-18,314,62800,0.005,5,0,0,10.0,0.323,1151,0.0001,3,True,71,True,False
vid_00257,TikTok,creator_0168,Cooking,31,2024-06-23,18641,1096529,0.017,333,8,2,9.2,0.297,25716,0.0003,0,True,5,False,False
vid_00258,YouTube Shorts,creator_0687,Comedy,23,2024-04-16,1553,78832,0.0197,26,1,0,7.8,0.339,352,0.0003,2,True,40,False,False
vid_00259,Instagram,creator_0285,DIY,11,2024-12-14,96,2029,0.0473,0,1,0,6.0,0.545,2629,0.0005,0,False,56,False,False
vid_00260,TikTok,creator_0442,Comedy,8,2025-03-02,207,28356,0.0073,0,1,0,1.8,0.225,1689,0.0,0,False,93,True,False
vid_00261,TikTok,creator_0591,Beauty,26,2024-08-21,27,798,0.0338,1,1,0,1.0,0.038,0,0.0025,3,False,61,True,False
vid_00262,Instagram,creator_0937,Education,23,2024-03-27,2875,237603,0.0121,8,3,1,4.2,0.183,10612,0.0001,1,False,65,True,False
vid_00263,Instagram,creator_1056,News,29,2024-07-06,1592,33235,0.0479,3,3,1,25.9,0.893,1606,0.0002,2,False,80,True,False
vid_00264,TikTok,creator_0723,Beauty,10,2025-03-19,6831,388125,0.0176,15,7,1,4.0,0.4,5138,0.0001,0,False,64,True,False
vid_00265,TikTok,creator_0739,Education,24,2025-02-12,564,41167,0.0137,6,3,1,7.9,0.329,0,0.0002,1,False,43,False,False
vid_00266,Instagram,creator_0042,Gaming,38,2024-12-31,5608,509818,0.011,91,2,0,27.2,0.716,17382,0.0002,3,True,81,True,False
vid_00267,TikTok,creator_0034,Cooking,32,2024-02-22,8506,266645,0.0319,50,1,2,11.0,0.344,14905,0.0002,1,False,55,True,False
vid_00268,Instagram,creator_1192,Cooking,32,2024-04-13,1579,76280,0.0207,7,1,1,13.4,0.419,437,0.0001,2,True,26,True,False
vid_00269,YouTube Shorts,creator_0359,DIY,22,2025-06-24,318,5921,0.0537,2,0,0,3.2,0.145,3069,0.0003,1,False,98,True,False
vid_00270,TikTok,creator_0938,Entertainment,24,2024-08-15,3272,72549,0.0451,7,2,0,3.9,0.162,7088,0.0001,0,False,85,False,False
vid_00271,Snapchat,creator_0647,Fitness,23,2025-02-04,252,12292,0.0205,4,1,0,10.2,0.443,0,0.0004,1,False,7,False,False
vid_00272,Instagram,creator_0075,Beauty,40,2024-08-10,4459,118590,0.0376,6,3,1,7.8,0.195,6889,0.0001,1,False,44,False,False
vid_00273,YouTube Shorts,creator_0680,Fitness,10,2024-04-06,5630,760810,0.0074,23,3,1,2.7,0.27,15407,0.0,4,False,5,True,False
vid_00274,TikTok,creator_0901,Gaming,7,2024-09-20,985,35304,0.0279,4,0,1,1.0,0.143,0,0.0001,0,False,17,True,False
vid_00275,Instagram,creator_1064,Fitness,18,2024-03-05,2431,49410,0.0492,21,1,0,1.0,0.056,7220,0.0004,1,False,90,True,False
vid_00276,Instagram,creator_0370,Music,18,2024-08-16,1371,51156,0.0268,6,3,0,12.2,0.678,7818,0.0002,2,False,62,True,False
vid_00277,Instagram,creator_0628,DIY,31,2025-04-13,214,18608,0.0115,0,0,0,6.0,0.194,3122,0.0,3,False,105,True,False
vid_00278,TikTok,creator_0916,Entertainment,24,2025-07-18,1148,140000,0.0082,20,1,0,13.0,0.542,7130,0.0001,2,False,84,True,False
vid_00279,Facebook Reels,creator_0563,Entertainment,26,2024-02-28,751,49407,0.0152,11,0,0,7.8,0.3,1943,0.0002,1,False,89,True,False
vid_00280,Instagram,creator_0328,Entertainment,5,2024-04-20,752,16034,0.0469,10,0,0,3.8,0.76,0,0.0006,1,False,32,True,False
vid_00281,TikTok,creator_0259,Education,45,2024-07-02,119,5483,0.0217,0,2,2,23.0,0.511,2162,0.0007,2,False,92,True,False
vid_00282,TikTok,creator_1162,Entertainment,12,2025-04-14,4802,189055,0.0254,49,1,2,3.4,0.283,1672,0.0003,1,False,81,True,False
vid_00283,TikTok,creator_0910,Education,30,2025-03-21,276,19300,0.0143,1,0,2,19.8,0.66,3109,0.0002,0,False,96,True,False
vid_00284,TikTok,creator_0571,Beauty,20,2024-03-29,422,12161,0.0347,1,0,0,2.4,0.12,0,0.0001,0,True,83,True,False
vid_00285,Instagram,creator_1151,Education,23,2024-07-22,630,34054,0.0185,20,0,0,1.4,0.061,1624,0.0006,2,False,5,True,False
vid_00286,TikTok,creator_0585,DIY,39,2024-06-04,761,92804,0.0082,11,5,1,2.3,0.059,1719,0.0002,1,False,79,False,False
vid_00287,Instagram,creator_0912,Education,12,2025-06-13,10715,263267,0.0407,31,7,0,4.3,0.358,19660,0.0001,0,False,78,False,False
vid_00288,Instagram,creator_0133,Music,29,2025-02-25,2649,78141,0.0339,10,1,0,5.4,0.186,1138,0.0001,2,False,77,True,False
vid_00289,TikTok,creator_0357,Cooking,23,2025-01-30,6498,232903,0.0279,112,5,2,4.8,0.209,17777,0.0005,2,False,106,False,False
vid_00290,YouTube Shorts,creator_0485,DIY,28,2024-01-21,570,114000,0.005,20,1,0,3.9,0.139,0,0.0002,2,False,5,True,False
vid_00291,Instagram,creator_1130,Comedy,16,2025-04-20,1481,37974,0.039,20,0,0,14.6,0.912,4820,0.0005,2,False,120,True,False
vid_00292,TikTok,creator_0981,Music,29,2024-11-15,1591,93040,0.0171,2,2,0,5.9,0.203,0,0.0,2,False,84,False,False
vid_00293,TikTok,creator_0650,Education,43,2024-12-15,3147,357613,0.0088,11,2,1,16.9,0.393,4648,0.0,1,False,64,True,False
vid_00294,TikTok,creator_1130,News,24,2024-05-21,493,20204,0.0244,4,0,1,16.7,0.696,1541,0.0002,1,False,30,True,False
vid_00295,Instagram,creator_0114,Education,7,2025-02-06,185,5987,0.0309,1,1,0,1.7,0.243,0,0.0003,2,False,118,True,False
vid_00296,TikTok,creator_0462,Cooking,22,2025-02-07,6100,282407,0.0216,47,5,2,12.3,0.559,19778,0.0002,0,False,116,False,False
vid_00297,TikTok,creator_1129,Fitness,29,2024-04-07,595,19444,0.0306,0,0,1,2.9,0.1,2392,0.0001,3,False,102,True,False
vid_00298,TikTok,creator_0346,News,24,2025-03-27,1245,36617,0.034,0,2,0,20.4,0.85,5911,0.0001,3,False,108,True,False
vid_00299,YouTube Shorts,creator_0692,News,25,2024-02-01,1203,98606,0.0122,2,1,1,7.3,0.292,903,0.0,0,False,23,True,False
vid_00300,TikTok,creator_1182,Fitness,31,2025-05-20,601,120200,0.005,3,0,0,6.9,0.223,0,0.0,2,False,5,True,False
vid_00301,Instagram,creator_0063,DIY,24,2025-05-02,831,49760,0.0167,5,0,0,5.1,0.212,0,0.0001,0,False,157,True,False
vid_00302,TikTok,creator_0502,Gaming,29,2024-08-19,1270,41503,0.0306,7,0,1,24.0,0.828,3083,0.0002,4,False,28,True,False
vid_00303,TikTok,creator_0852,DIY,32,2024-12-26,5353,849682,0.0063,66,2,0,4.1,0.128,11767,0.0001,2,False,69,True,False
vid_00304,TikTok,creator_0654,Cooking,16,2024-11-05,404,28652,0.0141,9,0,0,4.9,0.306,0,0.0003,1,False,32,True,False
vid_00305,Instagram,creator_0654,Beauty,36,2024-12-28,6063,204831,0.0296,107,2,1,29.8,0.828,9045,0.0005,4,False,49,True,False
vid_00306,TikTok,creator_0104,Fitness,21,2024-10-25,6432,182727,0.0352,3,2,1,5.3,0.252,8156,0.0,2,False,166,True,False
vid_00307,Facebook Reels,creator_0328,Cooking,25,2025-03-24,6546,293542,0.0223,18,1,2,10.5,0.42,7696,0.0001,3,False,48,True,False
vid_00308,TikTok,creator_1055,DIY,18,2025-01-22,147,10970,0.0134,0,0,2,8.1,0.45,0,0.0002,4,False,50,True,False
vid_00309,TikTok,creator_0806,Music,29,2024-12-21,1846,182772,0.0101,16,1,0,4.3,0.148,1847,0.0001,3,False,70,True,False
vid_00310,TikTok,creator_0104,Fitness,22,2025-01-19,4368,404444,0.0108,19,2,2,2.7,0.123,1034,0.0001,4,False,5,False,False
vid_00311,Instagram,creator_0586,Music,9,2024-01-07,3182,636400,0.005,13,3,1,4.6,0.511,5435,0.0,2,False,5,True,False
vid_00312,Snapchat,creator_0750,Gaming,42,2024-10-11,1509,37444,0.0403,36,0,0,18.0,0.429,0,0.001,2,True,48,True,False
vid_00313,Instagram,creator_0743,Music,35,2024-08-12,43,4725,0.0091,0,0,1,23.6,0.674,2661,0.0002,3,True,44,True,False
vid_00314,YouTube Shorts,creator_0573,News,32,2025-06-12,64,2529,0.0253,0,0,2,7.1,0.222,0,0.0008,2,False,30,True,False
vid_00315,TikTok,creator_0765,Cooking,5,2025-03-09,613,32780,0.0187,10,0,1,1.4,0.28,0,0.0003,1,False,102,True,False
vid_00316,TikTok,creator_1043,Gaming,19,2025-01-23,3037,66310,0.0458,10,3,1,10.7,0.563,7051,0.0002,2,True,66,True,False
vid_00317,YouTube Shorts,creator_0971,Music,11,2024-12-20,16650,407090,0.0409,17,12,3,3.6,0.327,16610,0.0001,2,False,45,False,False
vid_00318,TikTok,creator_0653,Comedy,5,2024-11-01,104,3239,0.0321,1,1,1,2.3,0.46,2462,0.0009,1,False,67,True,False
vid_00319,TikTok,creator_0689,Music,16,2025-01-30,70,4666,0.015,0,1,0,9.2,0.575,664,0.0002,4,False,5,True,False
vid_00320,TikTok,creator_0035,Cooking,22,2024-09-14,854,67777,0.0126,4,1,1,5.2,0.236,1648,0.0001,2,False,118,False,False
vid_00321,Instagram,creator_0055,News,17,2025-01-03,148,4900,0.0302,1,0,0,13.0,0.765,0,0.0002,2,False,41,True,False
vid_00322,Facebook Reels,creator_1185,News,33,2024-06-25,255,20901,0.0122,7,0,1,24.8,0.752,0,0.0004,4,False,86,True,False
vid_00323,TikTok,creator_0779,Comedy,30,2025-06-12,154,30800,0.005,0,0,1,16.3,0.543,0,0.0,3,False,78,True,False
vid_00324,YouTube Shorts,creator_0391,Entertainment,18,2024-12-08,267,16380,0.0163,4,0,0,13.1,0.728,3248,0.0002,2,False,107,True,False
vid_00325,Instagram,creator_0841,Music,31,2025-04-19,1225,109375,0.0112,19,0,0,21.9,0.706,5234,0.0002,0,False,29,False,False
vid_00326,YouTube Shorts,creator_0128,Comedy,24,2025-02-06,97,3003,0.0323,1,1,1,3.3,0.137,1438,0.001,1,False,27,True,False
vid_00327,Instagram,creator_1077,Gaming,30,2024-08-31,732,59999,0.0122,1,0,1,17.4,0.58,301,0.0,0,False,56,True,False
vid_00328,Instagram,creator_1119,Cooking,42,2025-06-08,30,1045,0.0287,0,3,0,14.2,0.338,440,0.0029,3,False,129,True,False
vid_00329,Instagram,creator_0542,News,26,2025-01-11,3660,377319,0.0097,61,1,0,5.4,0.208,5488,0.0002,2,False,99,True,False
vid_00330,Instagram,creator_0461,Fitness,24,2024-08-12,814,103037,0.0079,6,1,0,12.7,0.529,3304,0.0001,3,False,137,True,False
vid_00331,Instagram,creator_0983,Cooking,25,2025-03-11,7288,428705,0.017,90,1,0,2.4,0.096,5578,0.0002,1,False,14,False,False
vid_00332,TikTok,creator_0250,News,26,2025-06-09,482,10904,0.0442,1,0,0,2.9,0.112,1708,0.0001,4,False,95,False,False
vid_00333,TikTok,creator_0707,Comedy,35,2024-08-13,1985,80691,0.0246,8,0,0,9.3,0.266,1043,0.0001,1,True,44,False,False
vid_00334,TikTok,creator_0906,Fitness,24,2025-08-03,1598,84550,0.0189,21,0,0,4.7,0.196,0,0.0002,1,False,79,True,False
vid_00335,Instagram,creator_1152,Fitness,35,2024-04-16,279,47288,0.0059,0,1,0,1.5,0.043,1596,0.0,1,True,37,True,False
vid_00336,TikTok,creator_0104,Music,36,2024-06-24,592,118400,0.005,0,2,0,12.2,0.339,0,0.0,2,False,32,True,False
vid_00337,TikTok,creator_0968,Education,22,2025-06-13,3,222,0.0135,0,0,1,2.3,0.105,0,0.0045,2,False,118,True,False
vid_00338,Instagram,creator_0324,Gaming,13,2025-05-22,4536,121283,0.0374,41,4,3,2.4,0.185,8755,0.0004,3,False,33,False,False
vid_00339,Instagram,creator_0409,Fitness,9,2024-09-06,9124,396695,0.023,99,7,4,2.7,0.3,14266,0.0003,5,False,63,True,False
vid_00340,YouTube Shorts,creator_1176,Beauty,38,2025-02-19,116,3905,0.0297,1,1,0,23.3,0.613,0,0.0005,3,False,23,False,False
vid_00341,TikTok,creator_0359,Gaming,36,2024-05-16,682,11404,0.0598,16,3,0,11.3,0.314,1183,0.0017,1,False,26,True,False
vid_00342,YouTube Shorts,creator_1015,Comedy,39,2025-08-04,294,58800,0.005,3,2,1,20.3,0.521,3833,0.0001,2,False,45,False,False
vid_00343,YouTube Shorts,creator_0019,Fitness,31,2025-03-17,711,41337,0.0172,11,0,0,4.8,0.155,0,0.0003,5,False,19,False,False
vid_00344,TikTok,creator_0931,Music,16,2025-02-11,159,3022,0.0526,1,1,0,1.2,0.075,0,0.0007,1,False,36,False,False
vid_00345,YouTube Shorts,creator_0959,Fitness,28,2024-05-29,132,26400,0.005,0,1,0,12.7,0.454,0,0.0,1,False,5,True,False
vid_00346,YouTube Shorts,creator_0527,Comedy,13,2024-01-11,2042,56408,0.0362,6,0,0,7.1,0.546,1106,0.0001,0,False,32,False,False
vid_00347,Instagram,creator_0396,Comedy,29,2025-04-19,8928,433398,0.0206,76,5,5,1.0,0.034,6925,0.0002,1,False,63,False,False
vid_00348,YouTube Shorts,creator_1056,Cooking,20,2024-03-08,455,13787,0.033,13,1,1,1.6,0.08,128,0.0011,1,False,91,True,False
vid_00349,Facebook Reels,creator_0978,Cooking,20,2024-07-11,200,4310,0.0464,3,0,0,3.3,0.165,0,0.0007,2,True,39,True,False
vid_00350,TikTok,creator_0547,Cooking,17,2024-08-22,1563,54459,0.0287,8,0,0,1.0,0.059,4378,0.0001,5,False,143,True,False
vid_00351,TikTok,creator_0737,Beauty,21,2024-02-18,5707,594479,0.0096,64,2,1,7.5,0.357,13930,0.0001,1,False,62,True,False
vid_00352,TikTok,creator_1030,Fitness,20,2025-06-20,12126,228361,0.0531,22,5,1,3.9,0.195,26888,0.0001,2,True,24,False,False
vid_00353,TikTok,creator_0453,Beauty,25,2024-04-13,691,47006,0.0147,11,1,0,3.9,0.156,473,0.0003,3,False,86,True,False
vid_00354,Facebook Reels,creator_0766,Gaming,28,2025-06-29,9272,501189,0.0185,26,2,2,5.4,0.193,24504,0.0001,4,False,60,True,False
vid_00355,Instagram,creator_0448,Beauty,5,2025-06-12,370,40217,0.0092,5,2,0,1.0,0.2,0,0.0002,0,False,27,False,False
vid_00356,TikTok,creator_0915,Music,36,2025-06-30,165,11148,0.0148,0,1,1,12.0,0.333,0,0.0002,2,False,20,False,False
vid_00357,TikTok,creator_1122,Music,18,2024-06-06,338,67600,0.005,6,0,1,3.4,0.189,416,0.0001,3,False,29,True,False
vid_00358,TikTok,creator_1066,DIY,42,2024-03-31,3485,75760,0.046,83,2,0,8.5,0.202,2161,0.0011,3,False,57,True,False
vid_00359,Instagram,creator_1046,DIY,25,2024-02-13,1302,112241,0.0116,5,0,0,20.1,0.804,4751,0.0,2,False,39,True,False
vid_00360,Instagram,creator_0119,Music,27,2024-12-25,11810,160461,0.0736,91,5,2,25.0,0.926,7343,0.0006,2,False,49,True,False
vid_00361,TikTok,creator_0522,Entertainment,45,2025-08-02,80,3720,0.0215,0,1,2,5.1,0.113,0,0.0008,1,False,101,True,False
vid_00362,TikTok,creator_0131,Music,32,2024-02-16,1442,103000,0.014,12,0,1,6.4,0.2,3055,0.0001,1,False,5,True,False
vid_00363,Snapchat,creator_0065,Fitness,31,2024-11-13,26907,1245694,0.0216,569,17,2,11.5,0.371,45126,0.0005,2,False,23,True,False
vid_00364,Instagram,creator_0861,Cooking,51,2024-10-24,1615,70833,0.0228,7,1,1,25.5,0.5,2085,0.0001,4,False,21,False,False
vid_00365,TikTok,creator_0165,Music,11,2024-04-13,1391,76010,0.0183,4,2,0,1.4,0.127,1778,0.0001,1,False,84,True,False
vid_00366,TikTok,creator_1101,Gaming,13,2025-02-14,812,25696,0.0316,14,3,0,5.3,0.408,2427,0.0007,3,False,166,False,False
vid_00367,YouTube Shorts,creator_0047,Fitness,36,2024-12-25,291,11149,0.0261,1,1,0,7.4,0.206,1846,0.0002,3,False,144,True,False
vid_00368,Instagram,creator_0471,Beauty,11,2024-12-23,4053,221475,0.0183,35,3,0,3.3,0.3,997,0.0002,0,False,66,True,False
vid_00369,Snapchat,creator_0232,Entertainment,26,2025-05-27,1055,131875,0.008,8,1,3,9.2,0.354,3467,0.0001,1,False,73,True,False
vid_00370,Snapchat,creator_0033,Beauty,31,2024-06-09,81,2432,0.0333,1,1,0,13.1,0.423,0,0.0008,4,True,136,True,False
